MEASURE	STATE	SEX_ABS	AGE	FREQUENCY	TIME_FORMAT	obsTime	obsValue
1	0	3	32	Q	P3M	2005-Q4	296164.0
1	0	3	32	Q	P3M	2006-Q1	294771.0
1	0	3	32	Q	P3M	2006-Q2	293014.0
1	0	3	32	Q	P3M	2006-Q3	291967.0
1	0	3	32	Q	P3M	2006-Q4	291020.0
1	0	3	32	Q	P3M	2007-Q1	290165.0
1	0	3	32	Q	P3M	2007-Q2	289217.0
1	0	3	32	Q	P3M	2007-Q3	288951.0
1	0	3	32	Q	P3M	2007-Q4	288927.0
1	0	3	32	Q	P3M	2008-Q1	289396.0
1	0	3	32	Q	P3M	2008-Q2	289524.0
1	0	3	32	Q	P3M	2008-Q3	290356.0
1	0	3	32	Q	P3M	2008-Q4	291246.0
1	0	3	32	Q	P3M	2009-Q1	292261.0
1	0	3	32	Q	P3M	2009-Q2	292807.0
1	0	3	32	Q	P3M	2009-Q3	293659.0
1	0	3	32	Q	P3M	2009-Q4	294512.0
1	0	3	32	Q	P3M	2010-Q1	295500.0
1	0	3	32	Q	P3M	2010-Q2	296266.0
1	0	3	32	Q	P3M	2010-Q3	298324.0
1	0	3	32	Q	P3M	2010-Q4	300556.0
1	0	3	32	Q	P3M	2011-Q1	302943.0
1	0	3	32	Q	P3M	2011-Q2	305084.0
1	0	3	32	Q	P3M	2011-Q3	307614.0
1	0	3	32	Q	P3M	2011-Q4	310289.0
1	0	3	32	Q	P3M	2012-Q1	313309.0
1	0	3	32	Q	P3M	2012-Q2	315963.0
1	0	3	32	Q	P3M	2012-Q3	320235.0
1	0	3	32	Q	P3M	2012-Q4	324383.0
1	0	3	32	Q	P3M	2013-Q1	328612.0
1	0	3	32	Q	P3M	2013-Q2	332513.0
1	0	3	32	Q	P3M	2013-Q3	334923.0
1	0	3	32	Q	P3M	2013-Q4	337120.0
1	0	3	32	Q	P3M	2014-Q1	339641.0
1	0	3	32	Q	P3M	2014-Q2	341627.0
1	0	3	32	Q	P3M	2014-Q3	344793.0
1	0	3	32	Q	P3M	2014-Q4	347986.0
1	0	3	33	Q	P3M	1981-Q3	242155.0
1	0	3	33	Q	P3M	1981-Q4	242252.0
1	0	3	33	Q	P3M	1982-Q1	242121.0
1	0	3	33	Q	P3M	1982-Q2	241850.0
1	0	3	33	Q	P3M	1982-Q3	242994.0
1	0	3	33	Q	P3M	1982-Q4	243989.0
1	0	3	33	Q	P3M	1983-Q1	245022.0
1	0	3	33	Q	P3M	1983-Q2	246029.0
1	0	3	33	Q	P3M	1983-Q3	248068.0
1	0	3	33	Q	P3M	1983-Q4	249953.0
1	0	3	33	Q	P3M	1984-Q1	251524.0
1	0	3	33	Q	P3M	1984-Q2	253124.0
1	0	3	33	Q	P3M	1984-Q3	251684.0
1	0	3	33	Q	P3M	1984-Q4	250378.0
1	0	3	33	Q	P3M	1985-Q1	248835.0
1	0	3	33	Q	P3M	1985-Q2	247362.0
1	0	3	33	Q	P3M	1985-Q3	249014.0
1	0	3	33	Q	P3M	1985-Q4	250782.0
1	0	3	33	Q	P3M	1986-Q1	252461.0
1	0	3	33	Q	P3M	1986-Q2	254113.0
1	0	3	33	Q	P3M	1986-Q3	253786.0
1	0	3	33	Q	P3M	1986-Q4	253819.0
1	0	3	33	Q	P3M	1987-Q1	253838.0
1	0	3	33	Q	P3M	1987-Q2	253966.0
1	0	3	33	Q	P3M	1987-Q3	254831.0
1	0	3	33	Q	P3M	1987-Q4	255842.0
1	0	3	33	Q	P3M	1988-Q1	257073.0
1	0	3	33	Q	P3M	1988-Q2	257994.0
1	0	3	33	Q	P3M	1988-Q3	262418.0
1	0	3	33	Q	P3M	1988-Q4	266312.0
1	0	3	33	Q	P3M	1989-Q1	269952.0
1	0	3	33	Q	P3M	1989-Q2	273061.0
1	0	3	33	Q	P3M	1989-Q3	273046.0
1	0	3	33	Q	P3M	1989-Q4	273008.0
1	0	3	33	Q	P3M	1990-Q1	272891.0
1	0	3	33	Q	P3M	1990-Q2	272630.0
1	0	3	33	Q	P3M	1990-Q3	274305.0
1	0	3	33	Q	P3M	1990-Q4	275877.0
1	0	3	33	Q	P3M	1991-Q1	277653.0
1	0	3	33	Q	P3M	1991-Q2	279029.0
1	0	3	33	Q	P3M	1991-Q3	280088.0
1	0	3	33	Q	P3M	1991-Q4	280875.0
1	0	3	33	Q	P3M	1992-Q1	281835.0
1	0	3	33	Q	P3M	1992-Q2	282430.0
1	0	3	33	Q	P3M	1992-Q3	285153.0
1	0	3	33	Q	P3M	1992-Q4	287587.0
1	0	3	33	Q	P3M	1993-Q1	289977.0
1	0	3	33	Q	P3M	1993-Q2	291863.0
1	0	3	33	Q	P3M	1993-Q3	294420.0
1	0	3	33	Q	P3M	1993-Q4	296593.0
1	0	3	33	Q	P3M	1994-Q1	298726.0
1	0	3	33	Q	P3M	1994-Q2	300716.0
1	0	3	33	Q	P3M	1994-Q3	299325.0
1	0	3	33	Q	P3M	1994-Q4	297655.0
1	0	3	33	Q	P3M	1995-Q1	296286.0
1	0	3	33	Q	P3M	1995-Q2	295304.0
1	0	3	33	Q	P3M	1995-Q3	295527.0
1	0	3	33	Q	P3M	1995-Q4	296041.0
1	0	3	33	Q	P3M	1996-Q1	296029.0
1	0	3	33	Q	P3M	1996-Q2	296338.0
1	0	3	33	Q	P3M	1996-Q3	295664.0
1	0	3	33	Q	P3M	1996-Q4	295014.0
1	0	3	33	Q	P3M	1997-Q1	294040.0
1	0	3	33	Q	P3M	1997-Q2	292927.0
1	0	3	33	Q	P3M	1997-Q3	290326.0
1	0	3	33	Q	P3M	1997-Q4	287920.0
1	0	3	33	Q	P3M	1998-Q1	285509.0
1	0	3	33	Q	P3M	1998-Q2	282988.0
1	0	3	33	Q	P3M	1998-Q3	282163.0
1	0	3	33	Q	P3M	1998-Q4	281300.0
1	0	3	33	Q	P3M	1999-Q1	280521.0
1	0	3	33	Q	P3M	1999-Q2	279429.0
1	0	3	33	Q	P3M	1999-Q3	278989.0
1	0	3	33	Q	P3M	1999-Q4	278629.0
1	0	3	33	Q	P3M	2000-Q1	278109.0
1	0	3	33	Q	P3M	2000-Q2	277559.0
1	0	3	33	Q	P3M	2000-Q3	278776.0
1	0	3	33	Q	P3M	2000-Q4	280031.0
1	0	3	33	Q	P3M	2001-Q1	281336.0
1	0	3	33	Q	P3M	2001-Q2	282390.0
1	0	3	33	Q	P3M	2001-Q3	285068.0
1	0	3	33	Q	P3M	2001-Q4	288067.0
1	0	3	33	Q	P3M	2002-Q1	290712.0
1	0	3	33	Q	P3M	2002-Q2	293248.0
1	0	3	33	Q	P3M	2002-Q3	294331.0
1	0	3	33	Q	P3M	2002-Q4	295512.0
1	0	3	33	Q	P3M	2003-Q1	296681.0
1	0	3	33	Q	P3M	2003-Q2	297742.0
1	0	3	33	Q	P3M	2003-Q3	302553.0
1	0	3	33	Q	P3M	2003-Q4	307472.0
1	0	3	33	Q	P3M	2004-Q1	312013.0
1	0	3	33	Q	P3M	2004-Q2	316417.0
1	0	3	33	Q	P3M	2004-Q3	315317.0
1	0	3	33	Q	P3M	2004-Q4	314433.0
1	0	3	33	Q	P3M	2005-Q1	313667.0
1	0	3	33	Q	P3M	2005-Q2	312780.0
1	0	3	33	Q	P3M	2005-Q3	310087.0
1	0	3	33	Q	P3M	2005-Q4	307600.0
1	0	3	33	Q	P3M	2006-Q1	305037.0
1	0	3	33	Q	P3M	2006-Q2	302283.0
1	0	3	33	Q	P3M	2006-Q3	301001.0
1	0	3	33	Q	P3M	2006-Q4	299783.0
1	0	3	33	Q	P3M	2007-Q1	298613.0
1	0	3	33	Q	P3M	2007-Q2	297241.0
1	0	3	33	Q	P3M	2007-Q3	296268.0
1	0	3	33	Q	P3M	2007-Q4	295397.0
1	0	3	33	Q	P3M	2008-Q1	294923.0
1	0	3	33	Q	P3M	2008-Q2	294378.0
1	0	3	33	Q	P3M	2008-Q3	294636.0
1	0	3	33	Q	P3M	2008-Q4	294905.0
1	0	3	33	Q	P3M	2009-Q1	295026.0
1	0	3	33	Q	P3M	2009-Q2	294581.0
1	0	3	33	Q	P3M	2009-Q3	294980.0
1	0	3	33	Q	P3M	2009-Q4	295343.0
1	0	3	33	Q	P3M	2010-Q1	295825.0
1	0	3	33	Q	P3M	2010-Q2	296014.0
1	0	3	33	Q	P3M	2010-Q3	296783.0
1	0	3	33	Q	P3M	2010-Q4	297677.0
1	0	3	33	Q	P3M	2011-Q1	298674.0
1	0	3	33	Q	P3M	2011-Q2	299452.0
1	0	3	33	Q	P3M	2011-Q3	301974.0
1	0	3	33	Q	P3M	2011-Q4	304538.0
1	0	3	33	Q	P3M	2012-Q1	307394.0
1	0	3	33	Q	P3M	2012-Q2	309993.0
1	0	3	33	Q	P3M	2012-Q3	312692.0
1	0	3	33	Q	P3M	2012-Q4	315355.0
1	0	3	33	Q	P3M	2013-Q1	318100.0
1	0	3	33	Q	P3M	2013-Q2	320488.0
1	0	3	33	Q	P3M	2013-Q3	324253.0
1	0	3	33	Q	P3M	2013-Q4	328028.0
1	0	3	33	Q	P3M	2014-Q1	332112.0
1	0	3	33	Q	P3M	2014-Q2	335688.0
1	0	3	33	Q	P3M	2014-Q3	337855.0
1	0	3	33	Q	P3M	2014-Q4	340002.0
1	0	3	34	Q	P3M	1981-Q3	253002.0
1	0	3	34	Q	P3M	1981-Q4	250488.0
1	0	3	34	Q	P3M	1982-Q1	247820.0
1	0	3	34	Q	P3M	1982-Q2	245183.0
1	0	3	34	Q	P3M	1982-Q3	245040.0
1	0	3	34	Q	P3M	1982-Q4	244509.0
1	0	3	34	Q	P3M	1983-Q1	243788.0
1	0	3	34	Q	P3M	1983-Q2	242902.0
1	0	3	34	Q	P3M	1983-Q3	243860.0
1	0	3	34	Q	P3M	1983-Q4	244928.0
1	0	3	34	Q	P3M	1984-Q1	245854.0
1	0	3	34	Q	P3M	1984-Q2	247187.0
1	0	3	34	Q	P3M	1984-Q3	248990.0
1	0	3	34	Q	P3M	1984-Q4	250785.0
1	0	3	34	Q	P3M	1985-Q1	252379.0
1	0	3	34	Q	P3M	1985-Q2	253752.0
1	0	3	34	Q	P3M	1985-Q3	252442.0
1	0	3	34	Q	P3M	1985-Q4	251318.0
1	0	3	34	Q	P3M	1986-Q1	250083.0
1	0	3	34	Q	P3M	1986-Q2	248755.0
1	0	3	34	Q	P3M	1986-Q3	250531.0
1	0	3	34	Q	P3M	1986-Q4	252408.0
1	0	3	34	Q	P3M	1987-Q1	254216.0
1	0	3	34	Q	P3M	1987-Q2	255868.0
1	0	3	34	Q	P3M	1987-Q3	256062.0
1	0	3	34	Q	P3M	1987-Q4	256284.0
1	0	3	34	Q	P3M	1988-Q1	256817.0
1	0	3	34	Q	P3M	1988-Q2	257276.0
1	0	3	34	Q	P3M	1988-Q3	258719.0
1	0	3	34	Q	P3M	1988-Q4	259971.0
1	0	3	34	Q	P3M	1989-Q1	261162.0
1	0	3	34	Q	P3M	1989-Q2	262037.0
1	0	3	34	Q	P3M	1989-Q3	265568.0
1	0	3	34	Q	P3M	1989-Q4	269052.0
1	0	3	34	Q	P3M	1990-Q1	272303.0
1	0	3	34	Q	P3M	1990-Q2	275344.0
1	0	3	34	Q	P3M	1990-Q3	275079.0
1	0	3	34	Q	P3M	1990-Q4	274706.0
1	0	3	34	Q	P3M	1991-Q1	274618.0
1	0	3	34	Q	P3M	1991-Q2	274024.0
1	0	3	34	Q	P3M	1991-Q3	275979.0
1	0	3	34	Q	P3M	1991-Q4	277596.0
1	0	3	34	Q	P3M	1992-Q1	279379.0
1	0	3	34	Q	P3M	1992-Q2	280895.0
1	0	3	34	Q	P3M	1992-Q3	281666.0
1	0	3	34	Q	P3M	1992-Q4	282230.0
1	0	3	34	Q	P3M	1993-Q1	282803.0
1	0	3	34	Q	P3M	1993-Q2	283050.0
1	0	3	34	Q	P3M	1993-Q3	285639.0
1	0	3	34	Q	P3M	1993-Q4	287945.0
1	0	3	34	Q	P3M	1994-Q1	290219.0
1	0	3	34	Q	P3M	1994-Q2	292264.0
1	0	3	34	Q	P3M	1994-Q3	294799.0
1	0	3	34	Q	P3M	1994-Q4	296811.0
1	0	3	34	Q	P3M	1995-Q1	298905.0
1	0	3	34	Q	P3M	1995-Q2	301241.0
1	0	3	34	Q	P3M	1995-Q3	300067.0
1	0	3	34	Q	P3M	1995-Q4	299239.0
1	0	3	34	Q	P3M	1996-Q1	298042.0
1	0	3	34	Q	P3M	1996-Q2	297198.0
1	0	3	34	Q	P3M	1996-Q3	297500.0
1	0	3	34	Q	P3M	1996-Q4	297806.0
1	0	3	34	Q	P3M	1997-Q1	297839.0
1	0	3	34	Q	P3M	1997-Q2	297772.0
1	0	3	34	Q	P3M	1997-Q3	296902.0
1	0	3	34	Q	P3M	1997-Q4	296152.0
1	0	3	34	Q	P3M	1998-Q1	295292.0
1	0	3	34	Q	P3M	1998-Q2	294226.0
1	0	3	34	Q	P3M	1998-Q3	291928.0
1	0	3	34	Q	P3M	1998-Q4	289529.0
1	0	3	34	Q	P3M	1999-Q1	287308.0
1	0	3	34	Q	P3M	1999-Q2	285015.0
1	0	3	34	Q	P3M	1999-Q3	284194.0
1	0	3	34	Q	P3M	1999-Q4	283467.0
1	0	3	34	Q	P3M	2000-Q1	282474.0
1	0	3	34	Q	P3M	2000-Q2	281410.0
1	0	3	34	Q	P3M	2000-Q3	280961.0
1	0	3	34	Q	P3M	2000-Q4	280649.0
1	0	3	34	Q	P3M	2001-Q1	280278.0
1	0	3	34	Q	P3M	2001-Q2	279820.0
1	0	3	34	Q	P3M	2001-Q3	280916.0
1	0	3	34	Q	P3M	2001-Q4	282347.0
1	0	3	34	Q	P3M	2002-Q1	283445.0
1	0	3	34	Q	P3M	2002-Q2	284454.0
1	0	3	34	Q	P3M	2002-Q3	287161.0
1	0	3	34	Q	P3M	2002-Q4	289899.0
1	0	3	34	Q	P3M	2003-Q1	292545.0
1	0	3	34	Q	P3M	2003-Q2	295105.0
1	0	3	34	Q	P3M	2003-Q3	296241.0
1	0	3	34	Q	P3M	2003-Q4	297496.0
1	0	3	34	Q	P3M	2004-Q1	298583.0
1	0	3	34	Q	P3M	2004-Q2	299852.0
1	0	3	34	Q	P3M	2004-Q3	304509.0
1	0	3	34	Q	P3M	2004-Q4	309314.0
1	0	3	34	Q	P3M	2005-Q1	313942.0
1	0	3	34	Q	P3M	2005-Q2	318398.0
1	0	3	34	Q	P3M	2005-Q3	317569.0
1	0	3	34	Q	P3M	2005-Q4	317065.0
1	0	3	34	Q	P3M	2006-Q1	316492.0
1	0	3	34	Q	P3M	2006-Q2	315814.0
1	0	3	34	Q	P3M	2006-Q3	313547.0
1	0	3	34	Q	P3M	2006-Q4	311189.0
1	0	3	34	Q	P3M	2007-Q1	308985.0
1	0	3	34	Q	P3M	2007-Q2	306518.0
1	0	3	34	Q	P3M	2007-Q3	305288.0
1	0	3	34	Q	P3M	2007-Q4	304120.0
1	0	3	34	Q	P3M	2008-Q1	303202.0
1	0	3	34	Q	P3M	2008-Q2	302196.0
1	0	3	34	Q	P3M	2008-Q3	301601.0
1	0	3	34	Q	P3M	2008-Q4	301065.0
1	0	3	34	Q	P3M	2009-Q1	300581.0
1	0	3	34	Q	P3M	2009-Q2	299432.0
1	0	3	34	Q	P3M	2009-Q3	299037.0
1	0	3	34	Q	P3M	2009-Q4	298569.0
1	0	3	34	Q	P3M	2010-Q1	298105.0
1	0	3	34	Q	P3M	2010-Q2	297411.0
1	0	3	34	Q	P3M	2010-Q3	297728.0
1	0	3	34	Q	P3M	2010-Q4	298109.0
1	0	3	34	Q	P3M	2011-Q1	298701.0
1	0	3	34	Q	P3M	2011-Q2	299083.0
1	0	3	34	Q	P3M	2011-Q3	300251.0
1	0	3	34	Q	P3M	2011-Q4	301455.0
1	0	3	34	Q	P3M	2012-Q1	302810.0
1	0	3	34	Q	P3M	2012-Q2	303914.0
1	0	3	34	Q	P3M	2012-Q3	306542.0
1	0	3	34	Q	P3M	2012-Q4	309139.0
1	0	3	34	Q	P3M	2013-Q1	311766.0
1	0	3	34	Q	P3M	2013-Q2	314090.0
1	0	3	34	Q	P3M	2013-Q3	316358.0
1	0	3	34	Q	P3M	2013-Q4	318629.0
1	0	3	34	Q	P3M	2014-Q1	321209.0
1	0	3	34	Q	P3M	2014-Q2	323400.0
1	0	3	34	Q	P3M	2014-Q3	327117.0
1	0	3	34	Q	P3M	2014-Q4	330747.0
1	0	3	35	Q	P3M	1981-Q3	225074.0
1	0	3	35	Q	P3M	1981-Q4	236398.0
1	0	3	35	Q	P3M	1982-Q1	247576.0
1	0	3	35	Q	P3M	1982-Q2	258803.0
1	0	3	35	Q	P3M	1982-Q3	256127.0
1	0	3	35	Q	P3M	1982-Q4	253243.0
1	0	3	35	Q	P3M	1983-Q1	250155.0
1	0	3	35	Q	P3M	1983-Q2	246945.0
1	0	3	35	Q	P3M	1983-Q3	246177.0
1	0	3	35	Q	P3M	1983-Q4	245309.0
1	0	3	35	Q	P3M	1984-Q1	244134.0
1	0	3	35	Q	P3M	1984-Q2	243051.0
1	0	3	35	Q	P3M	1984-Q3	244338.0
1	0	3	35	Q	P3M	1984-Q4	245713.0
1	0	3	35	Q	P3M	1985-Q1	247252.0
1	0	3	35	Q	P3M	1985-Q2	248845.0
1	0	3	35	Q	P3M	1985-Q3	250469.0
1	0	3	35	Q	P3M	1985-Q4	252179.0
1	0	3	35	Q	P3M	1986-Q1	253593.0
1	0	3	35	Q	P3M	1986-Q2	254832.0
1	0	3	35	Q	P3M	1986-Q3	253929.0
1	0	3	35	Q	P3M	1986-Q4	252967.0
1	0	3	35	Q	P3M	1987-Q1	251919.0
1	0	3	35	Q	P3M	1987-Q2	250799.0
1	0	3	35	Q	P3M	1987-Q3	252660.0
1	0	3	35	Q	P3M	1987-Q4	254500.0
1	0	3	35	Q	P3M	1988-Q1	256433.0
1	0	3	35	Q	P3M	1988-Q2	258081.0
1	0	3	35	Q	P3M	1988-Q3	258798.0
1	0	3	35	Q	P3M	1988-Q4	259520.0
1	0	3	35	Q	P3M	1989-Q1	260170.0
1	0	3	35	Q	P3M	1989-Q2	260475.0
1	0	3	35	Q	P3M	1989-Q3	261621.0
1	0	3	35	Q	P3M	1989-Q4	262864.0
1	0	3	35	Q	P3M	1990-Q1	264049.0
1	0	3	35	Q	P3M	1990-Q2	265190.0
1	0	3	35	Q	P3M	1990-Q3	268275.0
1	0	3	35	Q	P3M	1990-Q4	271120.0
1	0	3	35	Q	P3M	1991-Q1	274147.0
1	0	3	35	Q	P3M	1991-Q2	276709.0
1	0	3	35	Q	P3M	1991-Q3	276571.0
1	0	3	35	Q	P3M	1991-Q4	276198.0
1	0	3	35	Q	P3M	1992-Q1	276112.0
1	0	3	35	Q	P3M	1992-Q2	275910.0
1	0	3	35	Q	P3M	1992-Q3	277476.0
1	0	3	35	Q	P3M	1992-Q4	278870.0
1	0	3	35	Q	P3M	1993-Q1	280405.0
1	0	3	35	Q	P3M	1993-Q2	281626.0
1	0	3	35	Q	P3M	1993-Q3	282387.0
1	0	3	35	Q	P3M	1993-Q4	282951.0
1	0	3	35	Q	P3M	1994-Q1	283611.0
1	0	3	35	Q	P3M	1994-Q2	284172.0
1	0	3	35	Q	P3M	1994-Q3	286775.0
1	0	3	35	Q	P3M	1994-Q4	288862.0
1	0	3	35	Q	P3M	1995-Q1	291002.0
1	0	3	35	Q	P3M	1995-Q2	293367.0
1	0	3	35	Q	P3M	1995-Q3	295689.0
1	0	3	35	Q	P3M	1995-Q4	298142.0
1	0	3	35	Q	P3M	1996-Q1	300008.0
1	0	3	35	Q	P3M	1996-Q2	301949.0
1	0	3	35	Q	P3M	1996-Q3	301148.0
1	0	3	35	Q	P3M	1996-Q4	300443.0
1	0	3	35	Q	P3M	1997-Q1	299549.0
1	0	3	35	Q	P3M	1997-Q2	298583.0
1	0	3	35	Q	P3M	1997-Q3	298747.0
1	0	3	35	Q	P3M	1997-Q4	299039.0
1	0	3	35	Q	P3M	1998-Q1	299303.0
1	0	3	35	Q	P3M	1998-Q2	299462.0
1	0	3	35	Q	P3M	1998-Q3	298717.0
1	0	3	35	Q	P3M	1998-Q4	297776.0
1	0	3	35	Q	P3M	1999-Q1	296801.0
1	0	3	35	Q	P3M	1999-Q2	295818.0
1	0	3	35	Q	P3M	1999-Q3	293718.0
1	0	3	35	Q	P3M	1999-Q4	291669.0
1	0	3	35	Q	P3M	2000-Q1	289451.0
1	0	3	35	Q	P3M	2000-Q2	287213.0
1	0	3	35	Q	P3M	2000-Q3	286339.0
1	0	3	35	Q	P3M	2000-Q4	285506.0
1	0	3	35	Q	P3M	2001-Q1	284747.0
1	0	3	35	Q	P3M	2001-Q2	283847.0
1	0	3	35	Q	P3M	2001-Q3	283257.0
1	0	3	35	Q	P3M	2001-Q4	282969.0
1	0	3	35	Q	P3M	2002-Q1	282443.0
1	0	3	35	Q	P3M	2002-Q2	281902.0
1	0	3	35	Q	P3M	2002-Q3	282992.0
1	0	3	35	Q	P3M	2002-Q4	284236.0
1	0	3	35	Q	P3M	2003-Q1	285306.0
1	0	3	35	Q	P3M	2003-Q2	286273.0
1	0	3	35	Q	P3M	2003-Q3	288892.0
1	0	3	35	Q	P3M	2003-Q4	291656.0
1	0	3	35	Q	P3M	2004-Q1	294233.0
1	0	3	35	Q	P3M	2004-Q2	296759.0
1	0	3	35	Q	P3M	2004-Q3	298073.0
1	0	3	35	Q	P3M	2004-Q4	299583.0
1	0	3	35	Q	P3M	2005-Q1	301045.0
1	0	3	35	Q	P3M	2005-Q2	302323.0
1	0	3	35	Q	P3M	2005-Q3	306997.0
1	0	3	35	Q	P3M	2005-Q4	311858.0
1	0	3	35	Q	P3M	2006-Q1	316448.0
1	0	3	35	Q	P3M	2006-Q2	320656.0
1	0	3	35	Q	P3M	2006-Q3	320570.0
1	0	3	35	Q	P3M	2006-Q4	320476.0
1	0	3	35	Q	P3M	2007-Q1	320521.0
1	0	3	35	Q	P3M	2007-Q2	320231.0
1	0	3	35	Q	P3M	2007-Q3	317830.0
1	0	3	35	Q	P3M	2007-Q4	315613.0
1	0	3	35	Q	P3M	2008-Q1	313583.0
1	0	3	35	Q	P3M	2008-Q2	311369.0
1	0	3	35	Q	P3M	2008-Q3	310397.0
1	0	3	35	Q	P3M	2008-Q4	309350.0
1	0	3	35	Q	P3M	2009-Q1	308397.0
1	0	3	35	Q	P3M	2009-Q2	306896.0
1	0	3	35	Q	P3M	2009-Q3	305841.0
1	0	3	35	Q	P3M	2009-Q4	304701.0
1	0	3	35	Q	P3M	2010-Q1	303630.0
1	0	3	35	Q	P3M	2010-Q2	302452.0
1	0	3	35	Q	P3M	2010-Q3	301915.0
1	0	3	35	Q	P3M	2010-Q4	301309.0
1	0	3	35	Q	P3M	2011-Q1	300767.0
1	0	3	35	Q	P3M	2011-Q2	300082.0
1	0	3	35	Q	P3M	2011-Q3	300844.0
1	0	3	35	Q	P3M	2011-Q4	301638.0
1	0	3	35	Q	P3M	2012-Q1	302601.0
1	0	3	35	Q	P3M	2012-Q2	303460.0
1	0	3	35	Q	P3M	2012-Q3	304608.0
1	0	3	35	Q	P3M	2012-Q4	305747.0
1	0	3	35	Q	P3M	2013-Q1	306769.0
1	0	3	35	Q	P3M	2013-Q2	307571.0
1	0	3	35	Q	P3M	2013-Q3	309881.0
1	0	3	35	Q	P3M	2013-Q4	312067.0
1	0	3	35	Q	P3M	2014-Q1	314468.0
1	0	3	35	Q	P3M	2014-Q2	316528.0
1	0	3	35	Q	P3M	2014-Q3	318744.0
1	0	3	35	Q	P3M	2014-Q4	320905.0
1	0	3	36	Q	P3M	1981-Q3	211357.0
1	0	3	36	Q	P3M	1981-Q4	212988.0
1	0	3	36	Q	P3M	1982-Q1	214818.0
1	0	3	36	Q	P3M	1982-Q2	216970.0
1	0	3	36	Q	P3M	1982-Q3	228074.0
1	0	3	36	Q	P3M	1982-Q4	239110.0
1	0	3	36	Q	P3M	1983-Q1	250094.0
1	0	3	36	Q	P3M	1983-Q2	260910.0
1	0	3	36	Q	P3M	1983-Q3	257810.0
1	0	3	36	Q	P3M	1983-Q4	254617.0
1	0	3	36	Q	P3M	1984-Q1	251132.0
1	0	3	36	Q	P3M	1984-Q2	247898.0
1	0	3	36	Q	P3M	1984-Q3	246965.0
1	0	3	36	Q	P3M	1984-Q4	245996.0
1	0	3	36	Q	P3M	1985-Q1	244917.0
1	0	3	36	Q	P3M	1985-Q2	243731.0
1	0	3	36	Q	P3M	1985-Q3	245312.0
1	0	3	36	Q	P3M	1985-Q4	247133.0
1	0	3	36	Q	P3M	1986-Q1	248895.0
1	0	3	36	Q	P3M	1986-Q2	250849.0
1	0	3	36	Q	P3M	1986-Q3	252208.0
1	0	3	36	Q	P3M	1986-Q4	253791.0
1	0	3	36	Q	P3M	1987-Q1	255519.0
1	0	3	36	Q	P3M	1987-Q2	257418.0
1	0	3	36	Q	P3M	1987-Q3	256537.0
1	0	3	36	Q	P3M	1987-Q4	255547.0
1	0	3	36	Q	P3M	1988-Q1	254600.0
1	0	3	36	Q	P3M	1988-Q2	253355.0
1	0	3	36	Q	P3M	1988-Q3	255435.0
1	0	3	36	Q	P3M	1988-Q4	257318.0
1	0	3	36	Q	P3M	1989-Q1	258992.0
1	0	3	36	Q	P3M	1989-Q2	260244.0
1	0	3	36	Q	P3M	1989-Q3	260788.0
1	0	3	36	Q	P3M	1989-Q4	261438.0
1	0	3	36	Q	P3M	1990-Q1	262236.0
1	0	3	36	Q	P3M	1990-Q2	263051.0
1	0	3	36	Q	P3M	1990-Q3	264125.0
1	0	3	36	Q	P3M	1990-Q4	264965.0
1	0	3	36	Q	P3M	1991-Q1	266160.0
1	0	3	36	Q	P3M	1991-Q2	267170.0
1	0	3	36	Q	P3M	1991-Q3	270128.0
1	0	3	36	Q	P3M	1991-Q4	272684.0
1	0	3	36	Q	P3M	1992-Q1	275294.0
1	0	3	36	Q	P3M	1992-Q2	277463.0
1	0	3	36	Q	P3M	1992-Q3	277214.0
1	0	3	36	Q	P3M	1992-Q4	276881.0
1	0	3	36	Q	P3M	1993-Q1	276667.0
1	0	3	36	Q	P3M	1993-Q2	276300.0
1	0	3	36	Q	P3M	1993-Q3	277962.0
1	0	3	36	Q	P3M	1993-Q4	279494.0
1	0	3	36	Q	P3M	1994-Q1	281068.0
1	0	3	36	Q	P3M	1994-Q2	282539.0
1	0	3	36	Q	P3M	1994-Q3	283502.0
1	0	3	36	Q	P3M	1994-Q4	284099.0
1	0	3	36	Q	P3M	1995-Q1	284827.0
1	0	3	36	Q	P3M	1995-Q2	285854.0
1	0	3	36	Q	P3M	1995-Q3	288195.0
1	0	3	36	Q	P3M	1995-Q4	290687.0
1	0	3	36	Q	P3M	1996-Q1	292768.0
1	0	3	36	Q	P3M	1996-Q2	294968.0
1	0	3	36	Q	P3M	1996-Q3	297068.0
1	0	3	36	Q	P3M	1996-Q4	299235.0
1	0	3	36	Q	P3M	1997-Q1	301102.0
1	0	3	36	Q	P3M	1997-Q2	302909.0
1	0	3	36	Q	P3M	1997-Q3	302082.0
1	0	3	36	Q	P3M	1997-Q4	301385.0
1	0	3	36	Q	P3M	1998-Q1	300728.0
1	0	3	36	Q	P3M	1998-Q2	300006.0
1	0	3	36	Q	P3M	1998-Q3	300331.0
1	0	3	36	Q	P3M	1998-Q4	300656.0
1	0	3	36	Q	P3M	1999-Q1	300913.0
1	0	3	36	Q	P3M	1999-Q2	301218.0
1	0	3	36	Q	P3M	1999-Q3	300361.0
1	0	3	36	Q	P3M	1999-Q4	299575.0
1	0	3	36	Q	P3M	2000-Q1	298610.0
1	0	3	36	Q	P3M	2000-Q2	297614.0
1	0	3	36	Q	P3M	2000-Q3	295478.0
